FECHA,PLU,DETALLE,VENTA
04/03/2025,7790040141278,sticks picantes 80g,1900.0
31/12/2024,7790040141285,cross fuego,1500.0
07/05/2025,7790040143005,Sandwich 321g,1800.0
04/04/2025,7790040143227,chocolinas original 170g,1500.0
12/03/2025,7790040143234,chocolinas galletitas original,2000.0
12/03/2025,7790040143241,chocolina 100g,900.0
12/11/2024,7790040143357,surtido 400g,2400.0
26/03/2025,7790040143364,diversion surtido 398g,2300.0
06/08/2024,7790040143517,rumba 110g,1100.0
30/04/2025,7790040143586,mediatardes tripack 315g,1400.0
22/04/2025,7790040143616,galletitas 315g pack X3,1300.0
28/04/2025,7790040143647,cofler mousse alfajor 40g,1000.0
26/02/2025,7790040143654,cofler block alfajor 40.7g,900.0
27/08/2024,7790040143753,choco cookies 105.6g,2400.0
31/12/2024,7790040143777,cofler rell.choco creamy 85g,1100.0
31/12/2024,7790040143784,cofler rell.choco.85g,1100.0
31/12/2024,7790040143807,cofler rell.bon o bon 85g,1100.0
26/03/2025,7790040143920,crack rex original X3,2000.0
22/04/2025,7790040143937,rex original 96g,800.0
14/01/2025,7790040143944,kesitas queso 96g,800.0
26/02/2025,7790040144088,traviata original 324g,1800.0
01/03/2025,7790040145023,avena & chocolate 207g,2200.0
11/09/2024,7790040146723,barra almendras 33g,1000.0
11/09/2024,7790040146754,barra chocolate 38g,1000.0
04/03/2025,7790040147720,surtido 400g,2700.0
22/04/2025,7790040147751,xtra picante flames 60g,2200.0
25/02/2025,7790040147775,xtra picante 100g,1600.0
04/03/2025,7790040147782,picante,700.0
15/01/2025,7790040148840,alfajor triple 60g,1500.0
03/05/2025,7790040150010,alfajor choco creamy60g,1800.0
22/04/2025,7790040151901,mana acaramelada 145g,1000.0
26/03/2025,7790040173200,kesitas queso 125g estuche,2000.0
06/02/2025,7790040374607,duo jamon y queso 80g cajita,1600.0
03/07/2024,7790040374706,duo jamon y queso,600.0
03/05/2025,7790040375000,alfajor triple negro73.5g,1800.0
24/07/2024,7790040484801,negro 73g,1200.0
15/10/2024,7790040534209,formis vainilla frutilla 72g,700.0
02/01/2025,7790040613607,alfajor blanco 40g,900.0
02/01/2025,7790040613706,alfajor leche 40g,900.0
03/05/2025,7790040614000,bon o bon alfajor triple 60g,1800.0
03/05/2025,7790040659605,cofler block alfajor triple60g,1800.0
22/04/2025,7790040676800,tortitas black 125g,1500.0
31/01/2025,7790040677005,tortitas chocolate 125g,1200.0
14/01/2025,7790040704909,serranas sandwich 336g,1700.0
26/03/2025,7790040719804,rex original 125g estuche,2000.0
06/08/2024,7790040872202,traviata original 303g,1600.0
03/05/2025,7790040991910,alfajor triple blanco73.5g,1800.0
06/05/2025,7790045000457,baloncitos chocolatados 150g,1500.0
27/03/2025,7790045000624,skarchitos azucarados 500g,2800.0
26/11/2024,7790045000778,fibra total con pasa 400g,2800.0
26/11/2024,7790045001034,fibra total con pasas 200g,1600.0
26/11/2024,7790045001089,sin sal 185g,900.0
21/04/2025,7790045001133,granagua sandwich 200g,1150.0
25/04/2025,7790045001188,avena y pasas x250g,1700.0
26/11/2024,7790045001195,salvado x250g,1400.0
26/03/2025,7790045001317,sin sal 3en1 555g,2850.0
21/04/2025,7790045001379,granagua sandwich X 600 g,3200.0
21/04/2025,7790045001522,avena extrafina 400g,3100.0
26/11/2024,7790045001584,copos de maiz 160g,1050.0
26/11/2024,7790045001591,copos de maiz 400g,1950.0
14/01/2025,7790045001607,skarchitos azucarado 240g,1500.0
15/03/2025,7790045001614,chocoflakes 240g,1600.0
26/11/2024,7790045001621,chocofortys 200g,2200.0
26/11/2024,7790045823094,fibras total 4 250g,1800.0
26/11/2024,7790045823445,cereal 185g,1000.0
29/11/2024,7790045823452,tropical 250g,2350.0
21/04/2025,7790045823568,avena tradicional  x400g,2600.0
21/04/2025,7790045823575,avena instantanea x400g,3000.0
26/11/2024,7790045823780,aceite de girasol 750ml,4700.0
26/11/2024,7790045823858,bizcochitos semillas lino 180g,900.0
26/11/2024,7790045823865,bizcochitos semillas sesamo 18,900.0
26/11/2024,7790045823872,bizcochitos tradicionales 180g,900.0
29/11/2024,7790045824893,chips de chocolate  255g,2350.0
26/11/2024,7790045824909,bizcochitos semillas girasol,900.0
26/11/2024,7790045825395,avena chia y lino x240g,1550.0
26/11/2024,7790045825401,avena sesamo amaranto girasol,1550.0
26/11/2024,7790045825470,bocaditos chocolate blanco,2400.0
29/11/2024,7790045825791,avena y frutos rojos 250g,2350.0
29/11/2024,7790045826095,salvado sin sal 230g,1150.0
22/08/2024,7790045826132,veggie snacks barbabacoa45g,700.0
22/08/2024,7790045826149,veggie snacks fina hierbas45g,700.0
22/08/2024,7790045826156,veggie snacks cebolla 45g,700.0
05/07/2024,7790045826163,veggie snacks pizza 45g,700.0
26/11/2024,7790045826224,galletitas sesamo 185g,1000.0
26/11/2024,7790045826231,salvado 3 en1 720g,3200.0
26/11/2024,7790045826965,aritos frutales x130g,1350.0
06/05/2025,7790045826972,aritos frutales 350g,3400.0
26/11/2024,7790045826989,cereal mix 160g,1150.0
26/11/2024,7790045827078,fibra total integral 200g,1350.0
26/11/2024,7790045827184,rebozador de maiz 350g,850.0
26/11/2024,7790045827191,rebozador de maiz con semilla,950.0
25/04/2025,7790045827207,arvejas 400g,1900.0
25/04/2025,7790045827214,garbanzo 400g,2000.0
25/04/2025,7790045827221,lentejas 400g,2800.0
25/04/2025,7790045827238,porotos negro 400g,2500.0
21/04/2025,7790045827399,naturitos frutos rojos 90g,1400.0
21/04/2025,7790045827696,naturitos sabor banana 90g,1400.0
24/04/2025,7790047000035,mata moscas y mosquitos 360ml,3500.0
24/04/2025,7790047000042,mata pulgas garrapata 4,5500.0
24/04/2025,7790047000059,mata cucarachas y hormigas 360,4100.0
24/04/2025,7790047000066,mata polillas y larvas 390ml,3900.0
24/04/2025,7790047000073,para hogar y jardin 390ml,3800.0
20/01/2025,7790060023684,aceite girasol 1.5L,4200.0
08/02/2025,7790060234868,aceite mezcla 900ml,2350.0
29/06/2024,7790064000261,algodon clasica 75g,1100.0
29/06/2024,7790064004054,panales G 9Und.,2900.0
11/05/2024,7790064104523,jabon con glicerina 75g,1600.0
11/05/2024,7790064104525,jabon glicerina 75g,1600.0
29/04/2025,7790064104662,hispos 100u estuche,3000.0
29/04/2025,7790064104822,oleo calcareo con manzanilla 2,5100.0
29/04/2025,7790064104846,oleo aloe vera 245ml,5100.0
11/03/2025,7790064104848,oleo aloe vera 245ml,5900.0
08/02/2025,7790070012050,aceite girasol 900ml,3050.0
06/05/2025,7790070034410,nuggets crocante 400g,8800.0
06/08/2024,7790070035509,formitas 350g,3800.0
29/04/2025,7790070035936,patitas de pollo +crocante400g,7700.0
06/05/2025,7790070035967,milanesa soja casera 330g,4200.0
06/05/2025,7790070035981,milanesa soja espinaca330g,4300.0
06/05/2025,7790070035998,milanesa soja calabaza330g,4300.0
18/03/2025,7790070036223,milanesas de soja 290g,2900.0
18/03/2025,7790070036438,milas grandes de soja x4U,6200.0
20/08/2024,7790070036544,medallones calabaza y choclo,3600.0
20/08/2024,7790070036551,medallones mix de vegetales,3600.0
18/03/2025,7790070036636,formitas de pollo 350g,4900.0
09/10/2024,7790070229687,girasol blend 900ml,2100.0
26/05/2024,7790070231468,aceite girasol 900ml,2800.0
01/04/2025,7790070317452,lucchettinis jamon y queso500g,4200.0
01/11/2024,7790070318114,fideos tallarin 500g,2400.0
01/11/2024,7790070318121,fettuccini 500g,2400.0
01/11/2024,7790070318138,fideos caserito 500g,2400.0
13/08/2024,7790070318312,fideos nido fettuccine 500g,2500.0
29/04/2025,7790070318374,fideo ave maria 500g,1400.0
01/04/2025,7790070320100,lucchettinis multisabor 500g,4200.0
01/04/2025,7790070320117,cappellettis carne 500g,4200.0
01/04/2025,7790070322340,lasagna 400g,3100.0
21/06/2024,7790070336149,fideos mostachol N51 500g,1400.0
19/03/2025,7790070336316,tallarin n5 500g,1500.0
26/09/2024,7790070336385,spaghetti n7 500g,1400.0
01/11/2024,7790070336545,fettuccini 500g,2400.0
04/05/2025,7790070336552,caserito 500g,2900.0
04/05/2025,7790070336576,tallarin 500g,2900.0
09/04/2025,7790070336972,clasica nutrivit max 250g,1700.0
01/04/2025,7790070337016,lasagna 250g,2100.0
10/12/2024,7790070337023,lasagna 400g,2900.0
06/05/2025,7790070409966,gelatina light frutilla 25g,1100.0
06/05/2025,7790070409980,exquisita gelatina cereza ligh,1100.0
06/05/2025,7790070410009,gelatina durazno 25g,1100.0
07/05/2025,7790070410139,bizcochuelo vainilla 540g,2900.0
01/04/2025,7790070412171,arroz largo fino 500g,1100.0
06/05/2025,7790070413017,gelatina frutilla 40g,1100.0
06/05/2025,7790070413031,gelatina cereza 40g,1100.0
06/05/2025,7790070413055,gelatina frambuesa 40g,1100.0
06/05/2025,7790070413116,flan sabor vainilla 40g,1100.0
06/05/2025,7790070413130,flan sabor dulce de leche 40g,1100.0
06/05/2025,7790070418203,alfajor de arroz dulce de lech,1000.0
03/05/2025,7790070418326,marroc22g,1200.0
03/05/2025,7790070418418,de  arroz dulce 50g,1200.0
15/09/2024,7790070418432,de arroz negritas 50g,800.0
15/09/2024,7790070418456,de arroz salados 50g,800.0
15/10/2024,7790070431295,helado sabor chocolate 55g,1350.0
05/03/2025,7790070431486,arroz largo fino1kg,2300.0
06/05/2025,7790070431493,arroz largo fino500g,1200.0
21/03/2025,7790070431509,arroz no se pasa 1kg,2500.0
18/03/2025,7790070431516,arroz no se pasa 500g,1400.0
01/04/2025,7790070432254,arroz preparado 240g,2100.0
06/05/2025,7790070432438,galatina light frutilla 25g,1100.0
06/05/2025,7790070432452,gelatina light cereza 25g,1100.0
06/05/2025,7790070432490,gelatina sabor frutilla 40g,1100.0
06/05/2025,7790070432513,gelatina sabor cereza 40g,1100.0
07/05/2025,7790070432964,bizcochuelo vainilla 540g,2900.0
05/08/2024,7790070432971,bizcochuelo chocolate 540g,2900.0
16/09/2024,7790070433091,estuche arroz no se pasa 1kg,3999.99
06/05/2025,7790070433169,pan rallado 500g,1500.0
26/03/2025,7790070433176,pan rallado 1kg,2900.0
14/01/2025,7790070433183,rebozador 500g,1450.0
06/05/2025,7790070433220,rebozador para horno 500g,1900.0
06/05/2025,7790070433237,pan rallado ajo y perejil 500g,1900.0
06/05/2025,7790070507341,jugo de limon 500ml,2200.0
12/04/2025,7790070507372,jugo de limon 250ml,1300.0
24/04/2025,7790070562180,harina leudante 1kg,1700.0
27/08/2024,7790070562258,harina de trigo 000 1kg,850.0
29/04/2025,7790070562265,harina trigo 0000 1kg,1200.0
07/03/2025,7790070760579,malbec 750ml,5500.0
01/04/2025,7790070760760,cabernet sauvi.750ml,7500.0
24/02/2025,7790070933478,cafe suave 170g,7800.0
24/02/2025,7790070933638,cafe 170g,7800.0
24/02/2025,7790070933645,cafe 100g,5400.0
18/04/2025,7790070933652,cafe suave espumoso 50g,2700.0
24/02/2025,7790070936493,cafe 100g,5400.0
18/04/2025,7790070936516,cafe suave 50g,2700.0
31/07/2024,7790071060302,tostado 100% integral 200g,1100.0
31/07/2024,7790071070127,tostadas light x200g,900.0
18/09/2024,7790071070134,tostadas light 200g,1100.0
12/04/2025,7790071090118,tostadas dulce 200g,1100.0
12/04/2025,7790071090125,tostadas dulces 200g,1100.0
31/07/2024,7790071090217,tostada de mesa 200g,900.0
12/04/2025,7790071090231,tostadas clasicas 200g,1100.0
31/07/2024,7790071090316,tostadas integrales 200g,900.0
29/01/2025,7790071090330,tostadas integrales200g,1100.0
31/07/2024,7790071090415,tostada sin sal,900.0
29/01/2025,7790071090422,tostadas sin sal 200g,1100.0
31/07/2024,7790071090606,tostadas veggie 200g,900.0
07/05/2025,7790072001014,sal fina 500g,1200.0
14/10/2024,7790072001038,salero 500g,4000.0
07/05/2025,7790072002080,sal fina 500g estuche,1200.0
17/04/2025,7790077000098,magadalena chocolate relle.d.l,1500.0
30/10/2024,7790077000241,budin relleno dulce de leche,1000.0
06/08/2024,7790077000272,budin relleno chocolate 170g,1000.0
17/04/2025,7790077000364,magadalenas clasicas 200g,1500.0
06/08/2024,7790077000425,budin vainilla 170g,1000.0
06/08/2024,7790077000432,budin con frutas 170g,1000.0
06/08/2024,7790077000487,budin  marmolada 170g,1000.0
06/08/2024,7790077000524,budin con chip 160g,1000.0
17/04/2025,7790077000722,magadalenas con chips,1500.0
17/04/2025,7790077000746,magadalenas rellena D.L.L,1500.0
17/04/2025,7790077001033,magadalenas coco rell.d.l.l,1500.0
06/08/2024,7790077001095,budin chocolate 170g,1000.0
30/01/2025,7790080010862,manteca 100g,1900.0
15/08/2024,7790080010879,manteca 200g,3300.0
11/07/2024,7790080014709,queso rallado reggianito 40g,1600.0
16/01/2025,7790080026061,por salut clasico 190g untable,2600.0
09/01/2025,7790080026078,por salut light 190g untable,2600.0
06/02/2025,7790080026702,tentacion jamon sierrano 190g,2500.0
09/01/2025,7790080026726,tentacion 4 quesos 190g,2000.0
24/10/2024,7790080026764,tentacciones salame 190g,2000.0
25/03/2025,7790080031867,dulce de leche 400g,2800.0
22/01/2025,7790080031874,dulce de leche 250g,1700.0
13/03/2025,7790080033182,crema 360cc,3500.0
13/03/2025,7790080033199,crema 200g,2200.0
07/11/2024,7790080037463,chocolatada 200ml,700.0
05/09/2024,7790080037715,leche 0% lactosa 1L,2500.0
30/06/2024,7790080038217,leche larga vida entera 1L,1800.0
24/10/2024,7790080043839,leche en polvo entera 800g,13500.0
16/07/2024,7790080044188,leche en polvo descremada 500g,5900.0
04/07/2024,7790093132728,torrontes 750ml,3550.0
04/07/2024,7790093521775,vino cabernet sauvignon750ml,3900.0
04/07/2024,7790093521782,vino malbec 750ml,3900.0
04/07/2024,7790093521799,vino syrah 750ml,3900.0
04/07/2024,7790093521805,torronte dulce tardio 750ml,3900.0
04/07/2024,7790093521812,rose 750ml,3900.0
28/09/2024,7790119000093,anana fizz720ml,3700.0
30/12/2024,7790119002370,sidra 750ml,6900.0
27/04/2025,7790119009881,sidra et.blanca 750ml,4500.0
19/07/2024,7790121000012,cana quemada 950ml,2600.0
15/03/2025,7790121000043,aperitivo americano 950,2800.0
26/04/2025,7790121000067,fernet 950ml,7600.0
26/04/2025,7790121000074,fernet 450ml,2500.0
10/04/2025,7790121000555,vodka 1L,3500.0
17/03/2025,7790121000920,whisky petaca 200cc,1600.0
27/02/2025,7790121001064,gin 1L,4000.0
27/02/2025,7790121001071,ron dorado 1L,4000.0
27/02/2025,7790121001569,ron blanco 1L,4000.0
04/05/2024,7790121007509,jarabe de granadina 1L,4300.0
06/05/2025,7790127000153,pepinillo en vinagre 330g,3700.0
31/03/2025,7790127000665,aceitunas verdes 150g,800.0
18/02/2025,7790130000027,vinagra de manzana 500ml,1900.0
18/02/2025,7790130000034,vinagre alcohol 500ml,1000.0
18/02/2025,7790130000058,vinagre alcohol 1L,1500.0
18/02/2025,7790130000065,vinagre de vino500ml,1600.0
18/02/2025,7790130000089,vinagre manzanz 1L,3100.0
18/02/2025,7790130000645,vinagre de alcohol 250ml,850.0
18/02/2025,7790130002632,rocio vegetal MANTECA 120g,4700.0
19/08/2024,7790130002762,mayonesa 500g,1600.0
04/04/2025,7790130002779,mayonesa 900g,3000.0
08/07/2024,7790130002823,mostaza x60g,280.0
08/07/2024,7790130002830,mostaza 250g,850.0
18/02/2025,7790130003219,rocio vegetal GIRASOL 120G,4700.0
18/02/2025,7790130003240,salsa soja tradicional 250ml,1900.0
18/02/2025,7790130003257,salsa soja tradicional 500ml,3600.0
22/02/2025,7790139002879,FERNET 750ml,8900.0
22/02/2025,7790139002886,fernet 450cl,6900.0
08/03/2025,7790150006108,cafe torrado clasico 125g,3300.0
23/04/2025,7790150100486,cafe clasico x170g,7300.0
08/03/2025,7790150100677,cafe clasico 50g,2800.0
09/03/2025,7790150100783,cafe clasico 100g,4500.0
23/04/2025,7790150101490,cafe suave espuma 170g,7300.0
08/03/2025,7790150101667,cafe suave 50g,2800.0
09/03/2025,7790150101773,cafe suave 100g,4500.0
09/03/2025,7790150110188,instantanneo frasco 100g,6200.0
08/03/2025,7790150160640,cappuccino 12.5g,600.0
09/03/2025,7790150160657,mix cappuccino 10saquitos,4600.0
09/03/2025,7790150160725,cappuccino tradicional 125g,3100.0
23/04/2025,7790150160787,mix cappuccino frasco 210g,7000.0
09/03/2025,7790150160923,capuccino light doy pack 100g,3300.0
09/03/2025,7790150160961,mix capuccino light 10saquitos,4800.0
09/03/2025,7790150161029,cappu.mouse chocolate 155g,4100.0
09/03/2025,7790150161128,mix cappuccino vainilla 155g,4100.0
09/03/2025,7790150161227,mix cappuccino ddl 155g,4100.0
08/10/2024,7790150211908,te 25saq,1050.0
09/03/2025,7790150211939,te 50saquitos,2000.0
09/03/2025,7790150231173,virgin islands te clasico 25sq,2100.0
09/03/2025,7790150240175,te limon 20saquitos,1800.0
09/03/2025,7790150250150,te canela 20saquitos,1800.0
09/03/2025,7790150250327,te rosa mos mzn 20 saquitos,2600.0
09/03/2025,7790150250426,te manzana canela 20saquitos,2100.0
08/10/2024,7790150250471,te maracuya x25saquitos,2000.0
08/10/2024,7790150250525,te chia 20saquitos,1800.0
08/10/2024,7790150250570,te verde jazmin 20 saquitos,1700.0
08/10/2024,7790150260821,litoral mate cocido 25Und.,1400.0
08/10/2024,7790150310267,te boldo 25 saquitos,2000.0
08/10/2024,7790150320266,te tilo 25saquitos,2600.0
08/10/2024,7790150321065,te tilo manzanilla y cedron 25,1900.0
08/10/2024,7790150330166,te mazanilla 25saquitos,1550.0
08/10/2024,7790150331088,ta manzanilla con anis 25 saqu,1950.0
08/10/2024,7790150340165,te menta peperina  25saquitos,1600.0
08/10/2024,7790150350171,te hierbas cedron 25saquitos,1800.0
08/10/2024,7790150355084,te verde 20saquitos,1350.0
08/10/2024,7790150355244,te verde citrus 20saquitos,1750.0
08/10/2024,7790150360262,te mezcla hierbas 25saquitos,1750.0
08/10/2024,7790150370018,te fluir 25 saquitos,2200.0
08/10/2024,7790150370100,te inspirar 25 saquitos,2200.0
08/10/2024,7790150370209,te relajar 25 saquitos,2200.0
08/10/2024,7790150396186,te  frutilla20u,1800.0
24/04/2025,7790150406915,aji triturado 25g,1100.0
24/04/2025,7790150411391,ajo triturado 50g,1800.0
24/04/2025,7790150420331,anis en grano 25g,1300.0
24/04/2025,7790150425251,azafran molido 2X0.2g,6000.0
24/04/2025,7790150430392,bicarbonato 50g,1000.0
16/05/2024,7790150431436,sabor en polvo carne,500.0
16/05/2024,7790150432433,sabor en polvo gallina,500.0
16/05/2024,7790150433423,sabor en polvo verdura,500.0
16/05/2024,7790150434420,sabor en polvo finas hierbas,500.0
16/05/2024,7790150434857,sabor en polvo panceta,500.0
24/04/2025,7790150435380,canela molida 25g,1800.0
24/04/2025,7790150436080,canela rama 20g,2900.0
27/02/2025,7790150437803,sabor en polvo albahaca ajo 4u,1800.0
16/05/2024,7790150438275,sabor en polvo champignones,500.0
16/05/2024,7790150438794,sabor en polvo crema y verdeo,500.0
16/05/2024,7790150439357,sabor en polvo 4 quesos,500.0
07/04/2025,7790150440131,sopa crema choclo 69g,1500.0
24/04/2025,7790150440360,cebolla 50g,2600.0
24/04/2025,7790150440384,cebolla 50g,2600.0
11/07/2024,7790150440438,SOPA FIDEOS VEGETALES 72g,1000.0
11/07/2024,7790150440483,sopa crillolla con fideos 72g,1000.0
24/04/2025,7790150445365,chimichurri 25g,1400.0
24/04/2025,7790150460474,coco rallado 50g,1500.0
24/04/2025,7790150465332,comino molido 25g,1500.0
24/04/2025,7790150470350,condimento arroz 25g,1300.0
24/04/2025,7790150475331,cond.para ave sin TACC 25g,1100.0
24/04/2025,7790150480243,condimento carnes 25g,1500.0
24/04/2025,7790150490334,condimento para pizza 25g,1100.0
24/04/2025,7790150490457,condimento pizza 50g,1700.0
24/04/2025,7790150495308,condimento pescado 25g,1300.0
24/04/2025,7790150495339,condimento para pescado 25g,1300.0
24/04/2025,7790150496084,condimento tucos quisos 25g,1200.0
24/04/2025,7790150497081,condimento milanesas 25g,1400.0
24/04/2025,7790150497272,condimento empanadas 25g,1600.0
24/04/2025,7790150510353,especias surtitas 25g,1800.0
24/04/2025,7790150520321,estragon sin TACC 10g,1000.0
24/04/2025,7790150530320,laurel triturado 25g,1600.0
24/04/2025,7790150531129,laurel en hoja 10g,1600.0
24/04/2025,7790150531181,laurel hoja sin tacc 10g,1800.0
24/04/2025,7790150532300,mix criollo25g,1700.0
08/10/2024,7790150535394,nuez moscada molida 25g,2700.0
24/04/2025,7790150536285,nuez moscada entera 20g,2900.0
24/04/2025,7790150540183,oregano 25g,1500.0
24/04/2025,7790150540336,oregano 50g,2700.0
